Total Print Distance,X-Printer 1,Y-Printer 1,X-Printer 2,Y-Printer 2,X-Printer 3,Y-Printer 3,X-Printer 4,Y-Printer 4
298267.907218,192.258858954,84.43546098,89.2997502048,759.077762067,745.629988541,527.607728705,88.7219900133,989.328556172
276807.184584,114.055472942,278.357833783,523.635785565,529.60626492,321.698863265,774.947839303,14.7412951674,1006.4505581
297956.164466,15.0788110997,336.682513673,29.9455392977,815.806638724,680.074490899,522.191780172,432.207673327,786.037625355
347684.216484,227.492693198,178.086251953,126.481926412,733.428981789,207.636622307,771.556608975,251.295871274,925.142868613
362808.164101,291.347757966,50.7671310513,348.825580657,41.5434829283,270.680907628,294.074978616,719.400308193,706.950930301
393542.243692,413.850230099,788.652634563,553.294363371,698.409869212,213.383776604,895.94311489,349.190626621,1002.13937252
392715.751172,36.3282080883,165.01041196,118.058659424,209.901685704,11.2778571825,380.036247787,474.293244935,241.063855794
283620.045868,170.20896241,514.628057905,362.885135389,426.640336215,347.370376556,522.528826354,382.234880837,846.658481851
306873.213472,197.123061309,201.07552817,458.154980696,405.111995895,649.042271372,636.911311465,720.227074984,871.005098639
199654.69558,440.029625987,381.26785958,241.274666879,781.746526146,783.146204124,446.769633802,641.461861495,839.173738311
262435.078355,147.342726437,43.8985065203,543.158844667,362.995255022,30.6647918012,959.220135831,684.425312195,951.823033261
289342.99131,576.777705075,458.50458482,464.981380712,621.119105117,730.807571387,779.925314094,545.354403234,967.66303022
288533.993538,147.704288136,466.001318056,235.71917778,492.348937934,439.629919049,527.445981166,322.776619817,900.638986541
239626.563038,446.610027396,99.059854481,186.969140213,449.51051474,247.551298425,716.542620623,619.798531318,850.582813291
227226.684579,455.772327276,58.1910082993,419.78061732,325.295244612,646.078864123,368.229247767,127.752220168,767.491239148
228599.389883,163.401475162,374.840951061,393.263616666,227.794647841,130.085987082,836.191553964,616.581412015,677.051944486
276995.772504,156.902226036,69.7404204254,370.23742598,18.183470088,419.724958412,255.931546147,185.124507396,682.136749399
266720.296146,499.686178747,189.320968707,420.367388581,443.529648227,609.015670775,140.096531729,644.940921508,751.295695143
258774.762699,551.658237932,249.948660336,466.690503621,571.235569804,754.493722879,700.913858324,683.033486541,829.497036062
276599.680114,672.582908673,159.497721326,342.223761996,801.622860688,716.857207863,849.936467322,769.895513251,872.232668382
315036.847659,81.1183922583,26.1331450516,402.544970165,327.725662809,391.954527865,393.242343078,616.532809477,661.912472942
308585.843731,143.961770779,31.8435396178,276.82129482,387.275113756,224.876263242,866.659661738,404.88751076,840.280108951
328149.952282,191.546772482,182.912987765,153.048760679,405.933781739,317.636106978,412.244385919,583.387397804,887.123312064
259700.379606,513.880884558,39.2105974264,82.1710658068,744.882457557,702.403723774,411.478796195,154.780282633,929.507828988
265829.680355,0.00180259770891,274.320305642,214.308326278,470.843382333,185.134879557,743.523735386,771.171042049,295.329278064
271344.77546,320.097891885,448.482953865,415.421005613,566.122279316,759.795806901,52.4923861212,663.564517934,819.336201099
218784.381447,327.152665437,386.219527931,500.576377275,218.4168776,246.967465584,564.455140062,675.47939272,820.333896511
226819.672199,459.539311916,190.199140082,270.366223997,536.734798433,596.559245002,209.048568287,724.941840121,993.139497029
246507.432472,434.560207652,337.39473568,458.625869269,331.061329073,249.921748756,952.876978784,567.764400952,864.58837353
307767.946425,487.932495643,574.522782803,682.697199709,582.55367537,361.13587474,1009.68635578,685.875005341,948.198523388
200363.79504,195.207246213,350.977113021,211.000100203,731.589456408,625.578573502,452.917100511,595.717703973,950.296434386
239840.606885,291.018319609,487.618814248,630.036520512,29.5431409034,704.644786631,622.169306551,243.175126127,1005.86242747
297383.206775,364.897992991,152.859545267,218.546330093,424.374246709,330.771140769,899.040458101,326.596832209,901.075714856
239501.369664,472.459970604,155.535854567,398.804084473,380.458008375,282.000002451,865.671441658,350.466162092,878.316535659
263155.696841,320.117368946,10.6313041653,447.821573395,43.803678899,530.598709512,453.694262084,331.440347908,933.259487871
260158.40713,51.2050683768,157.417219587,579.549454854,182.284769919,719.166555449,91.879033249,270.454742946,749.525070704
342290.834196,50.3806561337,227.13800458,139.286504477,359.801994022,513.7299711,617.054487509,529.100918184,805.283437056
352813.857408,191.484811752,450.756816765,82.7903471239,550.725357796,268.606266939,661.627293709,451.806015351,842.511620754
417375.015363,23.9649643659,16.0934846754,353.288286405,139.998527373,624.364700511,15.5591596881,587.777965989,290.684726196
265426.49828,75.2739685289,388.060133293,468.074546627,342.107612322,714.26854771,600.036375959,596.045393522,945.070552937
514805.524867,76.2966920701,29.1749408149,306.837552065,47.2053758335,65.8258418555,371.84085338,3.76412654641,403.001399012
274666.74609,340.184705284,612.561620624,775.871485345,74.552700553,578.879237803,631.866060311,775.977269983,491.885581994
262299.55945,35.7693121174,136.922058975,352.426778426,607.792049439,710.970974433,428.728927931,340.501027688,800.389298386
490009.858982,47.9238133154,70.0433307071,26.8893130986,87.5275195675,154.71503031,46.1606781179,96.6324623731,830.439031591
294415.748072,151.446161979,24.439507935,276.68498004,475.292708847,638.150798827,267.700874598,704.884309661,194.75729161
327819.326811,332.804754384,186.138300047,266.151737208,334.743128855,142.598616258,518.960673664,11.4782995049,848.577149726
302219.235554,51.9055661087,50.0002181631,86.9295314846,630.686420965,725.482979954,129.680106409,587.377187402,983.599150412
252724.358178,624.253485823,6.24421215153,656.116087185,444.097561561,318.48359402,839.611542834,653.592787143,706.828403464
237213.721812,181.995015355,7.65329940667,501.110465124,320.266119397,73.6891178257,771.700032465,726.628554948,580.771718144
338748.743104,57.5802788562,561.054225041,30.0182262496,579.51309403,700.132670587,175.582482364,39.360470158,721.307230746
345467.153241,495.96939076,288.847714587,613.804609557,392.069218758,755.17261565,267.230048667,676.185597694,507.334092716
343023.599639,85.6027880298,459.896739984,316.152873564,544.7568093,429.157628622,916.454123271,723.661339235,1009.10772083
243708.530413,443.623220638,213.977156361,183.549653289,475.116924796,461.186058656,521.185968225,662.155768464,565.681444951
280853.669017,448.00730708,91.2359276012,641.20422751,133.151037113,474.866598493,524.327155196,619.187991701,366.460390102
218920.791259,347.725211651,332.467670591,93.0103205991,696.334202208,541.97617972,585.24812054,773.488645803,296.754989518
399717.638071,147.206411055,511.290998488,237.36028433,725.178486729,282.844917196,839.959280695,126.325375253,945.54390407
342294.716274,81.1925249516,130.573916826,371.109761094,0.996780514864,575.990976617,136.950345108,627.135380233,619.370897061
356746.095217,64.4539785265,48.0414104098,326.634395875,574.848693199,501.353749355,728.764057115,535.941703037,796.048201423
320778.910521,535.942964847,610.583992023,776.679966021,263.638753163,735.641069943,500.068032834,572.353626537,777.351423146
279252.223939,674.206645235,196.619373295,127.457593513,901.526629563,353.76622612,951.305076247,708.908684316,830.352738729
337128.700202,170.699121415,375.056030172,69.5835609972,553.867643494,282.527117275,525.862434777,308.28687301,863.566379
349064.288573,68.5413952894,127.524492064,258.085710991,59.2249533225,454.762228823,33.3063662803,562.85416138,566.675475791
276485.634695,268.904434524,363.506927295,191.991578976,881.34734072,172.415020172,891.731277465,670.21405146,695.429637721
261834.169581,407.835982816,83.0835281538,79.8453562199,426.557820745,457.276575598,238.649741273,308.557836904,886.285686575
255538.076879,186.191521559,557.134020421,271.108455586,692.203364336,715.92714465,285.684635409,753.646907129,177.305644626
229736.545419,123.956199343,505.671214291,548.003135599,241.944530642,387.215553748,600.628100975,611.097555834,450.978279461
311978.609357,422.546017065,69.0865666302,63.0880313087,529.756597797,122.534358474,609.735538522,235.96223371,793.910173401
357807.555115,25.8548710236,183.878086334,525.268017823,177.661190074,570.596164555,257.150559988,747.60362614,632.072467826
305021.859597,367.42047406,445.603447447,626.956873783,836.046772739,601.750709355,855.074745292,425.764780606,974.832428967
275619.598748,400.858334492,554.774200895,445.464738273,528.276078643,176.343376722,715.792944539,504.152871783,919.449228354
324639.153472,19.7664711886,76.5409104639,102.907993119,27.0894856266,545.014074391,519.068750367,397.414803712,949.001930588
250438.486199,478.273497573,145.774940464,296.82772664,633.48526539,710.323905066,115.862309513,382.705137942,742.111989237
250606.0809,254.798333351,440.289277764,528.776159614,331.827339935,570.983354092,618.433895732,505.919515163,675.815878825
353703.53591,255.417341709,650.841385288,658.726380446,699.253108574,592.919120119,795.200075814,604.421580963,812.234428587
273921.341988,105.061636087,168.444210957,324.413834594,424.800204643,170.431432934,810.62418837,570.063054016,834.323193002
280556.106681,307.003832352,268.321717714,301.597699952,549.622423582,454.326424077,857.369396638,371.057405174,1008.10908228
252609.241758,53.8415776192,64.936980017,369.799247681,281.670501184,469.686967141,294.411631149,317.22127595,863.155968767
248274.091158,413.08613823,210.729105998,377.909093193,323.826457915,416.170502796,520.478370678,88.1072595413,841.110035004
221929.418068,434.918290848,94.7918659326,424.452470033,192.050298528,160.011237723,666.471816691,643.584635155,532.679116294
247637.933591,378.130137851,142.176906187,494.16327338,40.9471276562,62.2900922217,758.577491676,642.00345221,409.995505494
387373.165461,41.4893641948,33.2248897715,77.4976621554,173.970001162,412.017134445,27.3698621162,210.87526528,937.82071362
241961.902552,163.812280689,267.781909196,658.946274947,172.290622897,303.23166817,696.151112717,289.673824154,755.758925683
263334.963227,56.4366659709,270.452702016,313.351907248,175.500088331,583.174313991,650.569697995,209.352283941,875.015828796
235585.706718,416.347421444,558.468356637,726.859702322,124.139754434,234.093471715,947.608937562,738.538435249,906.345967485
347416.248418,84.0706887107,194.625192787,23.1047978704,515.996525678,388.988227873,567.709433646,41.8039683561,707.408075744
220665.091695,180.955471009,509.442977448,501.280449274,254.994071177,448.015534142,737.096300016,724.096012112,609.985778177
231220.779344,327.92156633,260.854422181,162.067786156,491.235676097,633.133535004,397.285191082,746.140205972,983.825872404
417017.681732,90.5181974566,189.827397052,47.8347299293,206.848616346,43.6045430576,623.513844173,246.389497347,754.715681889
346488.237055,186.278931006,157.931172182,458.792796914,148.180750537,764.561735421,52.0544629797,24.8984990592,880.669509732
334099.849735,155.787723473,246.238834014,287.472329177,159.456544655,329.798512404,244.063355604,206.117516035,959.053479279
247696.391171,86.8137031916,438.109985003,408.108749815,377.217853569,209.286927704,607.200970663,674.537219145,120.567221028
325448.131576,167.102609171,110.301209598,263.903169689,483.582257613,399.632352023,679.924392114,509.278794463,734.086751487
269175.692409,161.439156427,182.81857381,524.564889123,157.919327881,215.584047388,616.309621132,764.350922283,145.713160478
243056.831566,272.979782336,302.918463364,136.777800855,612.248366176,765.808872564,528.584083985,783.147993846,943.142302834
281525.783313,366.905931561,193.030269312,587.511481593,378.655598702,601.309249074,817.80555543,712.11670289,900.287316278
370031.070964,277.760955146,37.9743460625,77.1483230241,412.590115437,138.459755992,420.364417365,227.926930944,879.315055642
243156.10006,145.133190481,180.756157919,655.841096339,124.600104038,183.150864478,649.754349596,520.74230876,769.007056088
237801.817135,219.556663072,179.417437325,263.352591031,232.511009011,208.129991312,654.523416484,675.955467641,415.625548992
289817.901082,406.298694022,243.418845999,759.538790168,329.095707738,765.227448143,382.49314247,514.643737244,973.195066427
259582.182258,522.586792843,211.083869099,698.34473344,448.616290053,404.300668382,983.166461314,597.995846522,900.568748839
243811.890883,507.49275154,142.689987971,305.173690157,795.712150431,484.971726012,715.088820867,607.924826219,737.803138079
345053.493315,327.548561188,213.271528843,316.729568448,248.784684736,598.502068315,107.859671728,778.459736876,528.253431772
289299.562258,439.304665262,105.711357815,47.6358819804,799.262832101,529.309669172,774.485515098,15.2683001165,971.414688519
359780.06282,159.447707149,47.9262242595,83.5759030086,399.301057373,385.897622182,145.086649823,582.237134171,191.82336354
276120.725441,160.195432885,193.349974784,156.883398629,317.260979728,473.040505099,375.804558869,487.715586187,871.670019072
363566.379086,51.9672926944,250.171794679,7.32267868063,439.63561636,284.173587075,365.027661659,42.1762761715,874.396809965
386074.170931,3.11338717192,303.582045641,29.2772438306,364.012321885,322.991358442,176.708385345,7.64188890541,742.18214802
227893.31901,257.512426512,310.068088865,332.040804878,578.348185581,673.816837647,285.024954349,24.2539692555,778.816878901
247425.225508,432.288473803,254.885740289,103.47717246,575.259820278,134.339726966,762.242921118,264.879527569,922.417125068
262852.579746,15.2871065708,202.394080558,625.615288434,361.266898342,148.887247638,797.479562619,745.371475737,326.149878771
238470.749494,522.683906525,201.112261837,562.415216926,118.928485506,261.386905056,854.548717832,563.180640999,938.121623388
279941.398538,447.781968805,209.869455595,438.222662249,467.939293335,478.801721473,444.82916748,737.036104552,614.561736385
265505.520547,34.6356836421,580.932514382,525.493099064,273.711582102,396.411467559,503.676279561,374.17157091,551.009314798
224275.496592,543.856732701,352.466507679,711.502163627,5.22216408229,311.770534517,729.526433062,207.444355005,834.166352844
217007.071868,240.005138643,222.4828259,233.722883591,594.927454351,690.096176069,356.333740404,186.915523101,980.29650392
392419.23276,190.908097761,25.4704320085,191.042619853,145.75515297,253.83865307,77.4457786914,173.259751614,611.771438986
244147.085819,692.976726824,250.30248196,299.372438374,739.982233887,335.303807082,1009.26912973,767.22088186,893.74961727
221347.295488,475.911264335,334.91139523,545.034066971,225.913112527,274.52512751,552.251656806,736.399735239,498.870095271
262139.381877,336.729757823,224.400565106,9.94807811494,476.596813131,527.01223271,223.954237532,121.082847899,897.113098157
317984.412848,132.032499373,10.541015598,257.255573705,332.083760788,521.170254361,534.259058227,711.999059894,573.388080892
342745.506749,38.6824960389,138.837382144,695.394031594,66.6159582316,695.607674753,89.1249929797,549.990998213,620.711950806
236359.76896,586.883119038,180.395924953,142.620885494,747.129362771,457.667417755,794.348761987,127.020386495,991.000839259
416648.713446,416.115555344,860.590118612,686.818232684,692.366125322,244.939754809,947.797792597,113.54031552,972.772628301
284778.136067,15.7364377237,138.163371188,618.675911886,485.520325528,425.154586234,674.758576558,681.943684,845.879479482
278636.522499,483.898811873,371.871722218,612.08944351,209.200046379,724.409918731,157.502903178,577.00564491,700.416465073
229142.927211,137.566250808,521.884666626,540.977641998,175.93797122,198.162681874,611.917302114,466.873616525,593.844214404
284901.997127,23.0478170039,176.436147766,274.664318137,215.250912184,391.725553904,517.240675928,562.821713669,419.095622234
253841.671039,550.888780348,438.719061636,740.459321777,304.734648453,127.383455085,810.888985558,8.63921638644,940.716566657
303421.311226,344.360649428,510.953492981,386.986093381,653.134497511,344.074020499,961.607247636,579.679784151,932.377724904
237475.048028,474.64686413,327.655029658,381.623183339,516.249966901,447.448858164,469.924046119,174.262094136,839.989831674
270004.112835,216.629860246,386.019685581,201.70684649,510.734838903,433.90176229,478.579395137,405.985704907,754.449249591
570006.842988,54.3563047849,168.233315261,184.592712607,107.54201763,155.70814838,239.934251873,39.4996558788,299.135124572
279361.675519,313.247129437,257.488471472,432.017885031,292.631311726,546.115709661,549.56631851,581.389404771,751.675327733
340636.256121,19.5541699694,318.107181008,708.134686149,76.9837743796,418.494436881,978.532942582,757.072979394,811.126024035
274268.723958,138.02012093,12.0462859571,417.943203574,558.785180349,765.240140849,128.001082474,306.803452068,976.438834519
287062.800412,419.139821758,19.7414277694,495.020157728,95.2886085696,126.992089185,816.114732081,537.951297441,905.968051642
258212.559862,368.856208865,330.922502845,452.588810179,223.338691043,55.4951580187,543.054727109,545.092876352,965.888279894
236457.085752,180.266195508,478.237709512,316.701811855,490.108683474,602.558253631,322.084287486,475.184112373,772.129766501
372079.716096,156.311919262,469.82929713,38.881733423,646.23103093,313.499836777,807.679234665,415.515284336,785.282834832
326945.965882,93.5183042824,347.522127118,367.530934456,150.493818414,197.389256411,930.236522523,233.383246299,972.062114635
254381.269521,453.504248817,157.801619751,216.01119221,514.583448692,376.308106191,414.949977628,74.0050813363,892.255161559
251748.428122,433.647238075,67.2479501181,224.746578618,416.896073061,368.062386776,753.332013443,740.701824224,701.311453146
234131.924949,473.802996395,219.360756856,244.995380624,530.65619499,633.716376277,380.796271422,570.939747143,470.08886373
328210.24883,68.2628281155,354.66395946,218.009863442,435.715216491,345.844756657,476.060103789,540.304978785,969.57900795
268388.664685,2.21736468279,36.2076129714,459.58879786,159.96168064,611.773946486,203.717874742,439.362099832,744.350265014
327515.773339,284.588967285,327.426513237,504.37429857,863.294082237,603.292118539,831.77139318,597.22916807,968.864271788
269646.612833,576.916280046,338.007111186,5.64673896392,928.883329163,609.170575041,711.814989191,749.643152538,637.497541674
290519.261345,42.3786202677,176.94709056,332.908927573,175.645241479,295.712114649,763.06267349,495.750775614,978.210152665
362596.386988,142.570563241,10.6355488241,145.176703668,750.090942921,370.603453658,733.959801598,526.02123449,908.926832839
280406.641535,221.987603125,25.9192808576,269.823123793,399.120250774,34.2378894828,556.655938354,599.524270901,366.364270247
243372.20611,22.1062875961,294.912964165,332.474257826,337.385232986,505.285174942,504.332082235,240.74299764,819.33484017
218295.066928,341.63266778,485.608654312,560.625908814,279.110546887,130.853247561,736.393399751,217.268283702,1007.06553144
279747.621106,169.012317809,417.092972513,459.908867923,108.949755033,693.733473152,206.262907768,718.635623131,1000.85746035
295290.529692,281.455389903,215.813923678,243.219876766,328.508768016,218.52555392,768.322140951,354.956673635,803.899243778
383917.918268,0.126627306122,593.142652912,14.612536915,679.290304661,568.337746512,685.625138001,605.681694396,1009.71776826
405415.815632,16.8132969632,180.999505288,91.9720518165,626.432275577,570.295203985,812.09042828,503.749575477,879.043426626
534375.554023,365.520960235,925.314840657,512.516513654,942.32498721,638.405399901,869.089171775,604.245120931,1002.10217307
281576.510928,57.1425978666,440.76273973,188.750391853,536.843580437,750.799504166,152.881948423,404.172065934,671.365813412
311454.418305,56.9419697981,270.334441589,283.68845405,337.990154795,503.752572525,570.536309963,726.162370734,568.434339904
239676.779507,185.855489939,160.984003166,181.808711784,575.754122253,710.621502011,321.726208159,632.501607037,666.434833384
301613.861933,218.299625631,272.079494811,247.555873518,589.652674159,357.832684289,824.342086404,496.661830592,810.721810386
366817.191873,91.3962068622,404.69083384,134.557925312,713.347888743,290.630095831,748.998173484,708.714433877,971.298890208
271719.64205,563.005286766,213.580922832,626.028831265,32.2573485399,160.108486352,650.032989398,51.1162919637,696.02348343
272405.515591,52.1639251973,126.636731893,417.482853231,302.246823732,214.062223474,569.014862033,258.979014792,621.153661771
388223.397383,20.7253217219,492.430234011,688.708379379,638.728872234,747.06595082,640.7406752,670.94533048,828.761523093
532175.446844,18.6541200759,270.104819954,14.5975669808,595.920749054,56.7268989397,610.103282913,8.47146445676,700.410368811
331963.655666,126.636806924,7.17936108563,21.4679625718,234.200909921,290.196888259,378.968560245,317.041052865,922.367582211
231455.672263,317.188563532,286.288873552,516.473382668,56.2423229345,429.18739968,522.943204058,202.705135156,908.763303512
263155.154405,611.833197998,148.513144381,729.958543001,119.317328896,495.462537998,583.634956784,31.0431882713,905.865601983
297748.900284,115.368091804,557.986752776,352.027524638,497.292644663,488.584788742,599.479123576,699.734109577,837.306811515
401847.116639,93.1161049241,15.724211606,68.251186847,115.808335792,378.415121637,150.561043,98.7420305822,457.777340958
423581.66982,180.222003118,653.317254244,3.24850847706,719.417670492,581.011511186,886.944014773,542.511394735,930.056832364
286198.443543,679.009577643,85.6576276959,71.8680563729,683.104685961,406.574117053,846.559826712,644.066481433,931.969457741
261817.184297,332.984654871,361.215135934,488.265547444,155.243132823,266.401797469,487.505004056,502.829814721,388.243243171
315722.841925,26.6164057128,85.5495725853,275.842846247,443.34732432,220.861949029,700.512963283,287.004219623,922.769683867
264421.248681,343.855368238,600.759631561,759.143586243,311.43291661,566.517190147,675.888430456,744.712659958,957.421021917
365829.125041,506.686057768,41.3321445017,676.105380211,383.550757996,777.801136098,270.759688241,726.661638308,982.87183438
377519.655554,24.0095465593,596.374302568,139.238391468,860.003720333,771.449764713,686.74373731,672.690572842,797.633032762
310412.104642,124.17103349,59.3749317674,157.956336617,642.779243732,420.948880625,729.978701509,727.157767607,618.820437799
279174.14504,32.7755313871,673.761353645,736.309174973,168.408131972,166.01136537,740.497885488,527.781519303,783.915990556
273002.123151,112.59973925,308.692793594,266.577426595,511.436184786,653.106132186,434.045880122,618.325606641,595.269751179
329682.492569,9.53915411899,66.4523362023,287.028275895,215.884343929,273.730730954,340.886799739,116.759064928,853.13017586
339591.951038,65.1251468023,268.643451075,576.832943877,559.176694523,515.117159426,774.642653423,601.563761115,714.807186098
275136.091902,87.1943270125,390.820733723,710.925078468,414.384715169,97.1849772757,884.301538604,735.739157875,541.403080061
375053.233767,34.7699173438,477.04715609,110.910343049,760.423105032,624.361134478,738.256332969,775.80155762,791.280532526
230772.449872,400.766899092,406.999956623,130.914156308,645.729901315,227.15190399,741.971836786,728.519168262,967.084619274
251015.872412,354.047138503,293.573067389,2.12801288665,598.92060091,158.916375683,596.474965187,549.018266227,635.863707266
256085.127159,325.608727604,143.529562501,301.867606336,390.859490339,247.943020419,677.749970812,416.067392688,647.443579062
326156.681864,1.11906488498,273.734482678,248.644987234,516.295067338,168.511963423,849.855273779,768.770697195,908.355990881
314293.089503,19.6640124786,383.760796594,182.613056354,511.879110891,368.251171387,497.732509829,153.793267056,743.399045482
363799.234425,289.403385759,160.230894882,302.864250287,258.685387976,753.53668757,732.984534012,729.784573108,907.158217588
226371.581594,457.322506535,195.204321948,158.212481958,502.177909801,449.90026677,446.410577782,492.514684515,947.626539521
240416.108695,512.957954018,41.7403129806,635.80626958,260.115104332,188.18131179,840.716190239,388.471907283,784.169957652
245481.951207,496.429511267,361.005078612,275.840685129,905.590456944,524.586567454,857.027976166,324.159717985,986.963789566
220874.158029,672.644290156,273.399898317,553.446723004,492.633865719,372.241353947,673.346772172,239.652187204,738.87232232
245558.51133,467.732091421,201.157189004,14.1584016502,763.660596581,204.174909332,851.268200084,535.253975586,868.888630595
219717.40878,304.493774947,243.099549672,227.918170643,394.862699954,692.195387986,235.599971363,231.780331749,781.826682974
232946.461993,402.343244195,45.3189841556,12.5817454159,570.872283684,534.257548864,383.705202755,247.775878452,792.442559448
339309.791783,171.594983486,248.849118664,180.863545606,284.044548226,351.479331276,436.997189408,777.034765351,845.539283464
332737.444228,10.4937917183,134.890714168,124.846604827,287.602727431,440.554889739,341.739327521,724.75681765,658.193406241
263298.024018,420.150269043,31.4249687169,30.0260090227,490.391770682,165.333563682,609.247073678,587.521406843,285.330355318
295175.654108,416.432736701,170.534800647,226.697249934,403.414077005,54.0605896589,529.790258723,105.485855778,945.119850573
256777.912921,27.4660819007,604.723925613,620.473388375,178.976408423,413.722426051,887.505904164,616.1780055,974.333810173
271638.845839,174.3200219,231.381129682,307.494198945,491.938421104,763.762604342,100.294334412,439.626089955,932.564193486
282988.203504,238.263280078,216.339976821,471.991773069,678.547576615,263.465031791,913.143545589,769.308945652,696.888210755
288705.799147,599.771267066,179.552492812,656.279033345,152.34474495,713.02270757,426.756665794,356.846913355,1007.55872238
250839.82318,19.6588264463,327.172586142,377.238900135,202.715629709,404.726229092,590.445782691,223.247196161,713.500932753
514028.248715,586.634809818,814.674598523,462.115550927,899.106810459,502.427387304,990.395142567,645.202423932,913.010611654
291773.023902,209.700374162,354.183882654,160.67590475,522.228953551,196.944111962,876.739138287,603.37352476,775.720654857
288315.212236,431.323840055,3.23442680888,258.656082971,690.875052134,317.174158939,932.97628475,725.025977283,956.024720464
332252.546891,369.641917931,64.756060779,329.976748271,249.135379217,641.203059726,115.804152053,740.125711558,715.393433613
270574.824429,109.176285874,486.984372498,462.021544619,548.236286213,194.174226875,788.163111398,521.454924502,877.36702062
307818.652117,191.583496036,449.331042332,346.493224654,470.253845994,20.5781098464,704.45483107,339.378995354,697.591715029
334670.623676,735.696588087,443.817701559,632.639948681,736.498700693,362.36129117,940.534450353,677.472682501,789.313277896
283407.323624,249.973723686,57.3007481073,652.536775967,31.4957392722,711.192148413,556.602003686,366.204013693,919.55951499
442566.17382,442.200094917,148.383058032,428.457342919,212.803099126,465.188746995,200.262803346,614.675441146,157.651762326
290144.900107,244.66755198,69.7950805343,520.632202866,381.748117941,484.584148596,569.841152539,766.884640757,389.977871159
265612.988326,51.6396081693,643.73020418,667.965233776,23.6592144701,676.982019464,421.760179086,727.433769423,684.609024812
311289.41365,83.8445847583,245.351501732,508.105364131,516.225572902,444.804380969,1002.5371399,766.835615326,991.905040819
328054.875636,184.022544747,50.6445284922,137.424701981,172.638092048,248.534715,454.389878214,747.291898455,543.728437125
315177.321006,201.130311665,194.800335875,344.432723099,376.913415919,583.966769187,518.307997231,701.331918051,467.586902741
267179.618199,168.941443966,404.51015409,299.710852169,486.350305881,457.415163173,357.451503905,757.430896323,669.654222518
366688.104261,80.3773356988,192.689681684,536.364337512,682.044508806,771.530949743,571.198621404,773.744708573,778.488339075
314408.211198,286.948304584,19.4677251543,605.13721203,364.192707451,635.053034619,867.536144826,566.702792865,928.578257233
328278.534743,126.641157159,268.877280805,146.209663212,479.915524229,551.408235158,700.63796465,346.597835015,917.84145518
269429.729059,126.838391793,356.394571371,346.027777549,230.893130304,352.160471705,663.643120397,497.286828628,952.934397461
296070.598492,251.249203779,45.6811416673,368.094170805,24.3956011145,271.493426302,565.118563962,625.289735512,108.867592624
233015.026375,376.864249648,332.928021305,713.816838728,264.099433465,16.0291925234,926.194669632,494.966971444,821.23959425
253585.177937,398.602043589,173.237512746,477.610368285,323.124634714,599.081790484,36.1559377382,93.7347074575,732.77047045
324014.770303,5.39763372856,184.345874928,59.7998583202,454.987161261,611.661796749,29.3575221987,318.817362557,847.551767523
271090.433099,264.304730389,135.892950699,317.933235182,391.665012955,771.599830573,227.331117534,589.364219455,884.689466114
309236.302978,171.441636958,356.434437702,633.459148726,24.2052839056,708.02129098,219.172257976,715.289864916,803.877876325
403107.153099,94.9319800102,390.309384921,65.2349768386,615.918624509,451.300088484,975.940889017,643.618451018,941.679880883
317157.289852,40.3550856476,214.061691805,373.936635898,386.692551206,546.344132431,264.775193092,459.132986484,425.791675987
274354.738022,55.7561340373,438.52215608,487.415588679,211.351892428,715.789416853,326.00511875,23.9083918137,843.457000334
277520.573087,140.12157749,518.851655289,365.578008746,524.786696191,68.1730354806,636.779501012,691.343948613,117.511856981
293352.689882,636.023009948,216.982526019,479.174256392,491.492011449,620.377017472,506.103090611,640.581769128,539.601003262
236461.646771,130.942556732,717.553425747,670.160258652,390.894758058,138.106735603,782.614662651,620.517200352,984.499354808
392919.469351,50.8492187749,140.761095337,166.421636823,129.047486647,96.4423764548,796.590078776,483.776708289,942.586016475
245793.269348,28.2487312085,41.8901152819,420.163405607,292.429846628,278.122324109,575.766555545,606.197704344,764.999868195
303593.621391,69.3908985998,23.4956206761,659.293845859,6.19156345943,131.359871277,785.867694294,726.804254851,743.465227628
404060.730773,9.48574885265,384.896555204,38.6370064687,797.980016063,590.211031366,782.950886158,559.574678506,918.274659506
280458.971447,619.787420935,297.629046697,648.182221463,465.142507831,686.020570232,487.62646545,401.151580343,956.355209493
250104.587872,314.326207266,499.0087657,678.524907869,244.198296664,758.822889241,204.648008812,556.368641722,882.202933497
248341.493472,8.6680906704,542.749196737,413.737591428,537.07350123,699.872557029,322.433295419,380.715412001,771.507223612
214384.832378,447.221276,308.489041504,633.500619488,477.722189159,196.32996899,960.155383427,676.43679576,965.8488086
295695.346394,106.238534293,265.868183192,757.995861167,139.386804991,557.434121829,623.378342966,520.901412108,990.822552572
310834.108944,128.197324918,398.961763627,92.5041154403,674.358139969,762.952095496,606.83259008,238.223532192,980.6475586
331884.309979,228.023236844,305.118724338,406.680905466,323.258565344,764.374461687,640.40124861,779.923972988,678.884005757
319731.625942,46.5889806079,96.2421149445,672.40869747,38.3426940558,563.299300162,703.928293775,289.562009175,1000.84568879
448637.534904,43.2774665344,128.373211664,350.524858062,34.056959769,723.930569995,840.950610048,727.26023943,945.264516116
359251.100541,35.7234700074,572.090662119,373.921393138,664.604443558,16.7590346324,790.499674524,629.501314553,718.772342693
271597.20022,169.196840024,379.946265727,334.470530314,397.207921001,495.233383371,231.832733149,552.326325171,632.164459389
